url,status_code,title,meta_description,h1,canonical,og_title,og_description,og_image,ld_json_types,word_count,links_internal,links_external,primary_text
https://www.peugeot.com.ar/gama/categoria/peugeot-suv.html,200,Autos SUV: descubrí todos los modelos Peugeot Argentina,"Descubrí nuestra gama SUV PEUGEOT para vos y tu familia. Dejate sorprender por la nueva tecnologia i-Cockpit®, Grip Control y Navegación 3D.",SUV para las familias modernas,https://www.peugeot.com.ar/gama/categoria/peugeot-suv.html,,,,,507,69,19,"SUV para las familias modernas SUV DESCUBRÍ EL SUV PARA VOS 2008 El SUV compacto 2008 llega para reinventar los códigos de los SUV: F irma de luces delantera y trasera, llantas de aleación y una parrilla ensanchada para conseguir un frente aún más poderoso y atractivo. DESCUBRÍ EL 2008 NUEVO 3008 DescubrÍ el nuevo 3008 con una impresionante silueta de SUV fastback y el Peugeot Panoramic i-Cockpit® de 21"" de última generación, que ofrece un placer de conducción sin precedentes. Esta nueva generación de SUV está construida sobre una plataforma conectada que revoluciona la movilidad. DESCUBRÍ EL NUEVO 3008 NUEVO 5008 Descubrí el nuevo 5008, el gran SUV de última generación, con hasta siete plazas, líneas elegantes pero robustas y el nuevo Peugeot i-Cockpit® panorámico de 21"". DESCUBRÍ EL NUEVO 5008 SUV 3008 Superar los límites de la exploración a base de tecnología. Ese es el objetivo que se han marcado 3 pilotos de drones que han partido a la conquista de un edificio desfasado a bordo de su nuevo SUV 3008. Circulando por rutas cada vez más aisladas e incluso peligrosas, el SUV ultraconectado ha resultado ser el compañero de viaje ideal en su epopeya retro-futurista. ¿El punto…"
https://www.peugeot.com.ar/gama/categoria/peugeot-urbanos.html,200,URBAN PEUGEOT,Descubrí nuestra gama URBAN PEUGEOT: ideal para tus trayectos cotidianos en la ciudad,Descubrí nuestra gama URBAN PEUGEOT,https://www.peugeot.com.ar/gama/categoria/peugeot-urbanos.html,,,,,100,67,19,"PEUGEOT URBANOS: MODERNOS Y ELEGANTES Nuestros modelos urbanos se han diseñado para la vida urbana moderna. Peugeot ofrece una selección diversa de vehículos urbanos: sus dimensiones reducidas combinadas con un diseño marcado aportan elegancia y fluidez a tus desplazamientos. Son ideales para tus trayectos cotidianos en la ciudad. Descubrí nuestra gama URBAN PEUGEOT 208 El 208 se reinventa: un frente modernizado, firma lumínica renovada con la última tecnología, faros traseros LED y motor turbo. La versión GT combina estética deportiva inigualable con equipamientos exclusivos que acentúan su perfil dinámico y lo diferencian del resto DESCUBRILO DESCUBRE NUESTROS URBANOS 208 DESCUBRILOS"
https://www.peugeot.com.ar/gama/categoria/utilitarios.html,200,Descubre los Vehículos Utilitarios Peugeot,Vehículos Utilitarios Peugeot: La gama de vehículos comerciales PEUGEOT está específicamente diseñada para profesionales y empresas.,,https://www.peugeot.com.ar/gama/categoria/utilitarios.html,,,,,190,67,19,"vehículos utilitarios Vehículos Utilitarios Priorizando el confort de los profesionales Nuestra gama de vehículos comerciales PEUGEOT está específicamente diseñada para profesionales y empresas. Satisface todas sus necesidades en términos de transporte de mercancías u objetos voluminosos. Para lograrlo, ofrecemos varios modelos de furgonetas modernas y modulares que están diseñadas para su comodidad, seguridad y productividad. Están equipados con la última tecnología para ayudarte en todos tus viajes de negocios diarios u ocasionales, sea cual sea la distancia. Dependiendo del acabado y las opciones elegidas, esto significa que puede beneficiarse de motores eléctricos o de combustión, un sistema de navegación actualizado, una toma USB para cargar su teléfono inteligente, asientos cómodos, aire acondicionado y varios sistemas de ayuda a la conducción. PARTNER CONFORT Descubrí el vehículo fabricado por profesionales con el objetivo de ser para los profesionales. DESCUBRILO EXPERT Para facilitarte el trabajo y satisfacer todas tus exigencias, vas a poder combinar el placer de conducción con el rendimiento necesario en el día a día. DESCUBRILO BOXER Gran capacidad, robusto, económico…"
https://www.peugeot.com.ar/gama/expert.html,200,Expert | Peugeot Argentina,Expert: combina placer de conducción y rendimiento. Descubrí las ventajas para facilitar el trabajo y satisfacer todas las exigencias profesionales.,NUEVA PEUGEOT EXPERT MIXTA,https://www.peugeot.com.ar/gama/peugeot-expert.html,,,,,1201,64,21,"EXPERT EXPERT NUEVA PEUGEOT EXPERT MIXTA Peugeot Expert tiene muchas ventajas para facilitar el trabajo y satisfacer todas las exigencias, combinando el placer de conducción con el rendimiento necesario en el día a día. CONOCÉ LA VERSIÓN DE EXPERT Aprovechá las mejores ofertas Peugeot desde tu casa o en tu concesionario más cercano. CONOCÉ LA VERSIÓN DE EXPERT Aprovechá las mejores ofertas Peugeot desde tu casa o en tu concesionario más cercano. Expert L3 HDI 120 - Carga Ingresá al mundo utilitario con Expert, con un gran nivel de equipamiento. Con equipamiento: Motorización 1.5L HDI de 120cv y 300 Nm Capacidad del tanque de combustible: 70 Lts Capacidad de carga: 6,1 m 3 / 1.450 kg 3 plazas Disponible en color Blanco Banquise Disponible únicamente en versión Diésel Grado 3 y caja manual de 6 velocidades. PRECIO DESDE $ 62.670.000 CONTACTAR ASESOR Nueva Expert L3 HDI 150 6P - Mixta Ingresá al mundo utilitario con Expert, con un gran nivel de equipamiento. Con equipamiento: Motorización 2.2L HDI de 150cv y 370 Nm Capacidad del tanque de combustible: 70 Lts Capacidad de carga: 4 m 3 / 1.285 kg 3 plazas para pasajeros en fila 2 Cristales sobretintados en fila 2 Disponible en colores…"
https://www.peugeot.com.ar/gama/nuevo-3008.html,200,Nuevo 3008 | Peugeot Argentina,Showroom page template for Peugeot,NUEVO 3008,,New 3008 Plug-In Hybrid,,,,926,64,22,"NUEVO 3008 NUEVO 3008 NUEVO PEUGEOT 3008 SUV FASTBACK DE ÚLTIMA GENERACIÓN DescubrÍ el nuevo 3008 con una impresionante silueta de SUV fastback y el Peugeot Panoramic i-Cockpit® de 21"" de última generación, que ofrece un placer de conducción sin precedentes. Esta nueva generación de SUV está construida sobre una plataforma conectada que revoluciona la movilidad. NUEVO PEUGEOT 3008 SUV FASTBACK DE ÚLTIMA GENERACIÓN DescubrÍ el nuevo 3008 con una impresionante silueta de SUV fastback y el Peugeot Panoramic i-Cockpit® de 21"" de última generación, que ofrece un placer de conducción sin precedentes. Esta nueva generación de SUV está construida sobre una plataforma conectada que revoluciona la movilidad. CONOCÉ MÁS DEL NUEVO 3008 CONOCÉ MÁS DEL NUEVO 3008 3008 GT La versión GT es la máxima expresión del nuevo 3008. Cuenta con detalles de diseño únicos y equipamientos exclusivos tanto en el exterior como en el interior, que lo convierten en un verdadero GT. Faros Píxel LED Parrilla frontal color carrocería Techo bitono en color negro Techo panorámico corredizo Asientos de cuero Alcántara con costura GT Volante GT con levas de cambio Peugeot i-Cockpit 3D 9+ ADAS Disponible en colores…"
https://www.peugeot.com.ar/gama/nuevo-5008.html,200,Nuevo 5008 | Peugeot Argentina,Descubrí el nuevo 5008,NUEVO 5008,,New 3008 Plug-In Hybrid,,,,1058,64,22,"NUEVO 5008 NUEVO 5008 NUEVO PEUGEOT 5008 EL GRAN SUV DE ÚLTIMA GENERACIÓN DE HASTA 7 PLAZAS Descubrí el nuevo 5008, el gran SUV de última generación, con hasta siete plazas, líneas elegantes pero robustas y el nuevo Peugeot i-Cockpit® panorámico. NUEVO PEUGEOT 5008 EL GRAN SUV DE ÚLTIMA GENERACIÓN DE HASTA 7 PLAZAS Descubrí el nuevo 5008, el gran SUV de última generación, con hasta siete plazas, líneas elegantes pero robustas y el nuevo Peugeot i-Cockpit® panorámico. CONOCÉ MÁS DEL NUEVO 5008 CONOCÉ MÁS DEL NUEVO 5008 5008 GT La versión GT es la máxima expresión del nuevo 5008. Cuenta con detalles de diseño únicos y equipamientos exclusivos tanto en el exterior como en el interior, que lo convierten en un verdadero GT. Faros Píxel LED Parrilla frontal color carrocería Techo bitono en color negro Techo panorámico corredizo Asientos de cuero Alcántara con costura GT Volante GT con levas de cambio Peugeot i-Cockpit 3D 9+ ADAS Disponible en colores Negro Perla, Gris Artense, Azul Obsession, Gris Titanium, Azul Ingaro y Blanco Okenite Disponible únicamente en versión nafta con motor THP y caja automática de 6 velocidades. PRECIO DESDE $ 28.390.000 PRECIO DESDE $ 41.410.000 Precio sin…"
https://www.peugeot.com.ar/gama/peugeot-boxer.html,200,Boxer | Peugeot Argentina,"Descubrí el Boxer: el vehículo utilitario de Peugeot de mayor capacidad, robusto, económico y adaptable a tu negocio.",NUEVA PEUGEOT BOXER,https://www.peugeot.com.ar/gama/peugeot-boxer.html,,,,,868,64,23,"BOXER BOXER NUEVA PEUGEOT BOXER Boxer, es el vehículo utilitario de la marca de mayor capacidad, robusto, económico y adaptable a tu negocio. Diseñado y equipado para responder de manera duradera a las exigencias de los profesionales. NUEVA PEUGEOT BOXER Boxer, es el vehículo utilitario de la marca de mayor capacidad, robusto, económico y adaptable a tu negocio. Diseñado y equipado para responder de manera duradera a las exigencias de los profesionales. CONOCÉ LAS VERSIONES DE BOXER Aprovechá las mejores ofertas Peugeot desde tu casa o en tu concesionario más cercano. CONOCÉ LAS VERSIONES DE BOXER Aprovechá las mejores ofertas Peugeot desde tu casa o en tu concesionario más cercano. Boxer L2H2 HDI 140 Ingresá al mundo utilitario con Boxer, con un gran nivel de equipamiento. Nueva motorizacion 2.2 L HDI 140 CV y 350 Nm Capacidad de carga: hasta 11,5 m 3 / 1.310 kg Capacidad del tanque: 90 L Sensores de estacionamiento Airbags delanteros Cross Wind Assist Post Collision Braking system Sistema de monitoreo indirecto de neumáticos Trailer Stability Control system Disponible en color Blanco ICY Disponible únicamente en versión Diésel Grado 3 y caja manual de 6 velocidades. PRECIO DESDE…"
https://www.peugeot.com.ar/gama/peugeot-partner-furgon.html,200,PEUGEOT PARTNER CONFORT | Peugeot Argentina,"Descubrí nuestro modelo Peugeot Confort: estilo, practicidad y confort es algo que se encuentra en toda nuestra gama.",PARTNER CONFORT | PEUGEOT ARGENTINA,https://www.peugeot.com.ar/gama/peugeot-partner-furgon.html,,,,,545,66,22,"PARTNER CONFORT Tu aliado de todos los días. CONTACTAR ASESOR FICHA TÉCNICA PARTNER CONFORT | PEUGEOT ARGENTINA Elegir un vehículo comercial Peugeot, es elegir algo más que un simple utilitario, es también descubrir un vehículo que encarna el espíritu Peugeot: Estilo, practicidad y confort es algo que se encuentra en toda nuestra gama. CONOCÉ LA VERSIÓN DE PARTNER CONFORT Aprovechá las mejores ofertas Peugeot desde tu casa o en tu concesionario más cercano. CONOCÉ LA VERSIÓN DE PARTNER CONFORT Aprovechá las mejores ofertas Peugeot desde tu casa o en tu concesionario más cercano. Partner Confort 1.6 HDI 92 Ingresá al mundo utilitario con Partner Confort, con un gran nivel de equipamiento. Con equipamiento: Motorización diésel HDi de 92 CV Capacidad de tanque de combustible: 55 Lts Capacidad de carga: 3 m 3 /800 kg Ganchos para sujeción de carga Disponible en color Blanco Banquise Disponible únicamente en versión Diésel Grado 3 y caja manual de 5 velocidades. PRECIO DESDE $ 28.390.000 CONTACTAR ASESOR DISEÑO FABRICADA PARA PROFESIONALES Partner Confort satisface las todas las necesidades del conductor y de su actividad. Todo está pensado para que el placer de conducir no se altere…"
https://www.peugeot.com.ar/gama/peugeot-partner-patagonica.html,200,PEUGEOT PARTNER PATAGÓNICA | Peugeot Argentina,"Descubrí el Peugeot Patagónica: con su aspecto que inspira robustez y dinamismo, Partner Patagonica afirma su pertenencia al universo de los monovolumenes.",PEUGEOT PARTNER PATAGÓNICA | PEUGEOT ARGENTINA,https://www.peugeot.com.ar/gama/peugeot-partner-patagonica.html,,,,,446,65,22,"VERSIONES Y PRECIOS PEUGEOT PARTNER PATAGÓNICA | PEUGEOT ARGENTINA Con su aspecto que inspira robustez y dinamismo, Partner Patagonica afirma su pertenencia al universo de los monovolumenes. Sus faros de vidrio liso y las protecciones reforzadas imponen un carácter robusto de confianza y solidez. DISEÑO Partner Patagónica demuestra que la belleza, el buen gusto y un atractivo innato pueden combinarse en un vehículo multiuso de gran versatilidad. Robusto y dinámico, se destaca el tratamiento frontal, con tomas de aire destacadas y ópticas con protección mucho más grandes que integran las luces de giro. Un look aventurero y diversos agregados off road sacan a relucir el lado lúdico de este vehículo. Las llantas de aleación de 15” que montan neumáticos de uso mixto refuerzan su versatilidad, invitando a descubrir nuevos caminos. A su vez, las barras de techo aumentan la practicidad para los distintos usos que se le puede dar 1. Habitabilidad y modularidad aprovechados al máximo. 2. Inigualable capacidad de baúl de 624 litros. Adicionalmente se puede lograr una capacidad de 2.800 litros con los asientos traseros rebatidos. 3. Doble puerta lateral vidriada para facilitar el acceso las…"
https://www.peugeot.com.ar/marca/estilo_e_innovacion.html,200,Estilo e Innovación | Nueva gama Peugeot,La nueva gama de Peugeot es sinónimo de máxima variedad y compromiso con el medio ambiente,ESTILO E INNOVACIÓN,https://www.peugeot.com.ar/marca/el-momento-es-ahora.html,,,,,143,68,20,"ESTILO E INNOVACIÓN DESCUBRÍ LAS INNOVACIONES PEUGEOT DISEÑO: EL NUEVO LOOK DE LA MARCA Peugeot se reinventa: frente modernizado, firma lumínica renovada con la última tecnología, nuevos faros traseros LED y nuevo motor turbo. La nueva versión GT combina estética deportiva inigualable con equipamientos exclusivos que acentúan su perfil dinámico y lo diferencian del resto i-COCKPIT® 3D Simplemente extraordinario Redescubrí el placer de manejar al mando del Peugeot i-Cockpit, con volante compacto, cuadro de instrumentos digital 3D, pantalla multimedia de 10"" y elegantes teclas de piano DISPLAY DE CONDUCTOR CONECTIVIDAD AVANZADA TECLAS DE PIANO DESCUBRÍ EL NUEVO 208 CONTACTAR ASESOR suv URBANOS DESCUBRÍ LA GAMA DESCUBRÍ LA GAMA UN MOMENTO DE TU TIEMPO Peugeot ha evolucionado y significa más que fabricar vehículos. Se trata de empoderarte para sacar más provecho de tu tiempo, más calidad y más control. LA NUEVA CARA DE PEUGEOT"
https://www.peugeot.com.ar/marca/innovacion/asistencia-a-la-conduccion.html,200,CONDUCCIÓN INTUITIVA | Disfrutá de una experiencia de conducción fuera de lo común,¡Disfrutá de una experiencia de conducción fuera de lo común! PEUGEOT pone la tecnología al servicio de tu comodidad a bordo y multiplicá las innovaciones para facilitar todos tus trayectos.,CONDUCCIÓN INTUITIVA | TECNOLOGÍAS PEUGEOT,https://www.peugeot.com.ar/marca/innovacion/asistencia-a-la-conduccion.html,,,,,142,64,19,"CONDUCCIÓN INTUITIVA CONDUCCIÓN INTUITIVA | TECNOLOGÍAS PEUGEOT CONFORT TECNOLÓGICO Descubrí las tecnologías que contribuyen activamente al confort Peugeot. PLACER SENSORIAL El León quiere ir siempre más lejos y explorar nuevos territorios sensoriales, para que conducir un Peugeot sea una experiencia verdaderamente única, inolvidable y adictiva. AYUDAS A LA SEGURIDAD Velocidad, tracción, frenado, campo de visión... Peugeot incorpora en sus vehículos muchas ayudas a la seguridad y a la conducción. INSTINCT CONCEPT, LA VISIÓN DE FUTURO DE PEUGEOT « Diseñar un coche autónomo es un reto apasionante. Es un trabajo lleno de paradojas, porque requiere combinar una conducción activa con un modo autónomo intentando siempre ser una fuente de placer y despertar emociones. El INSTINCT CONCEPT de PEUGEOT es el primer concept car autónomo que no pasa por alto el placer de ir en automóvil » Gilles Vidal, director de Estilo de PEUGEOT"
https://www.peugeot.com.ar/marca/innovacion/concept-cars.html,200,Peugeot Concept Car | Innovación en tecnología y diseño,"Descubrí la gama de Peugeot Concept Cars: eléctricos, híbridos y prototiopos que combinan materiales innovadores, diseño y tecnología.",Descubrí la gama de Peugeot Concept Cars,https://www.peugeot.com.ar/marca/innovacion/concept-cars.html,,,,,148,68,20,"CONCEPT CARS EL FUTURO ES AHORA Descubrí la gama de Peugeot Concept Cars CONCEPT PEUGEOT BOXER 4X4 Con su estilo distintivo y materiales innovadores, PEUGEOT presenta su visión intensa y excitante de un vehículo recreativo. Descubrí la Boxer 4x4! CONOCÉ MÁS 508 PEUGEOT SPORT ENGINEERED Anticipa una línea de vehículos híbridos de alto rendimiento propulsados ​​por motores electrificados, sinónimo de puro placer de conducción. CONOCÉ MÁS CONCEPT PEUGEOT E-LEGEND Porque ""aburrido"" no es parte del ADN PEUGEOT y porque la transicion de energía no va a borrar 120 años de historia automotriz...llega PEUGEOT E-LEGEND! CONOCÉ MÁS CONCEPT PEUGEOT INSTINCT Sentimiento de libertad para conducir, las sensaciones que acompañan y las emociones.... El resultado es PEUGEOT INSTINCT CONCEPT. CONOCÉ MÁS CONCEPT PEUGEOT INCEPTION ¡Descubrí INCEPTION! Te impulsa a una nueva dimensión, entre el sueño y la realidad, prometiendo intensas emociones tan pronto como te acercas a él. CONOCÉ MÁS"
https://www.peugeot.com.ar/marca/innovacion/concept-cars/concept-car-peugeot-instinct.html,200,PEUGEOT INSTINCT Concept | Vehículo híbrido autónomo de PEUGEOT,"Descubrí el Peugeot Instinct Concept: el shooting brake híbrido, aerodinámico y autónomo que se conecta gracias a la plataforma de I.o.T. en la nube",PEUGEOT INSTINCT Concept: el vehículo autónomo de PEUGEOT,https://www.peugeot.com.ar/marca/innovacion/concept-cars/concept-car-peugeot-instinct.html,,,,,1744,64,20,"PEUGEOT INSTINCT Concept: el vehículo autónomo de PEUGEOT PEUGEOT INSTINCT CONCEPT, LA LIBERTAD AUMENTADA PEUGEOT INSTINCT CONCEPT, la libertad aumentada Quién no ha soñado con un coche que te diera completa tranquilidad y controlara el entorno... Un coche que nos conociera tan bien que fuera capaz de anticiparse a todos nuestros deseos... Un coche que fuera la prolongación de nosotros mismos... Un coche capaz de eliminar cualquier obstáculo para que tu día fluya con tranquilidad... PEUGEOT se adelanta al futuro con una idea clave: la libertad. Libertad para elegir el modo de conducción, las sensaciones. Libertad de movimiento. Esta visión tiene un nombre: PEUGEOT INSTINCT CONCEPT. Internet of Things Se trata de una primicia mundial, la primera plataforma I.o.T.* aplicada al automóvil. La tecnología Samsung ARTIKTM Cloud se incorpora así a este modelo autónomo para que los datos que se recoge de los usos del vehículo formen parte de la nube del usuario. Responsive i-Cockpit El Peugeot Responsive i-Cockpit® redefine el habitáculo para adaptarse a los usos generados por la conducción autónoma. Las interfaces se configuran antes, durante y después de su uso, según el modo de…"
https://www.peugeot.com.ar/marca/innovacion/concept-cars/peugeot-508-peugeot-sport-engineered.html,200,508 PEUGEOT SPORT ENGINEERED CONCEPT CAR | El vehículo híbrido de altas prestaciones,Descubrí el 508 Peugeot Sport Engineered concept car: el hatchback deportivo híbrido combina intensidad y eficiencia para sensaciones al volante nunca vistas.,508 Peugeot Sport Engineered concept car: vehículo de altas prestaciones,https://www.peugeot.com.ar/marca/innovacion/concept-cars/peugeot-508-peugeot-sport-engineered.html,,,,,916,67,19,"508 Peugeot Sport Engineered concept car: vehículo de altas prestaciones 508 PEUGEOT SPORT ENGINEERED CONCEPT CAR 508 PEUGEOT SPORT ENGINEERED CONCEPT CAR TECNOLOGÍA POTENCIA TECNOLÓGICA El Concept 508 PEUGEOT SPORT ENGINEERED, derivado de la berlina radical PEUGEOT 508 HYBRID, anuncia una línea de coches híbridos de alta prestación con una motorización electrificada, sinónimo de puro placer. Este nuevo concept car híbrido de alto rendimiento y bajas emisiones brinda prestaciones excepcionales, nunca vistas en un PEUGEOT, y un diseño de estilo agresivo y atlético. #UnboringTheFuture Con este nuevo concept car híbrido, PEUGEOT demuestra que la electricidad es fuente de una nueva prestación inteligente, que asocia intensidad y eficiencia para disfrutar de nuevas sensaciones de conducción. A PEUGEOT SPORT se le ha confiado el desarrollo de la nueva línea de productos electrificados. Conducirlos resulta un auténtico placer. MÁS INFORMACIÓN UNA NUEVA DEPORTIVIDAD Con este nuevo concept car híbrido, PEUGEOT demuestra que la electricidad es fuente de una nueva prestación inteligente, que asocia intensidad y eficiencia para disfrutar de nuevas sensaciones de conducción. A PEUGEOT SPORT se…"
https://www.peugeot.com.ar/marca/innovacion/concept-cars/peugeot-508-peugeot-sport-engineered/video-modal.html,200,video-modal,Peugeot Modal Partial,,,,,,,0,0,0,
